,buyer,seller,state,Z
0,7393,7556,0,0.7365669004404821
1,17104,17254,0,1.7136460942766125
2,9701,9876,0,0.9816276392383997
3,12100,11975,0,1.207385876864514
4,9272,9341,0,0.9286442146792813
5,10737,7023,1,0.7143646837373038
6,7803,5304,1,0.5310966261640013
7,19241,12733,1,1.2696489493971248
8,14513,9585,1,0.9644659765988358
9,9678,6236,1,0.6324168002771979
10,15698,10328,1,1.0562420947801734
11,11109,7451,1,0.7376900154817605
12,10160,6960,1,0.6801625707701505
13,14829,9795,1,0.976766438847028
14,12921,8734,1,0.8709201689020576
15,9769,6460,1,0.6504638251908608
16,23863,16331,1,1.6327757074912064
17,14519,9618,1,0.9514629573455083
18,8058,5457,1,0.5421277803573422
19,12205,8035,1,0.8078829440125453
20,13181,8689,1,0.8805094570676044
21,13431,8915,1,0.9042745821928828
22,12276,8289,1,0.8239557638154718
23,19922,13253,1,1.3364523130908803
24,10733,7092,1,0.7093133325166707
25,13706,9068,1,0.9211693872126184
26,9358,6244,1,0.6276208434620627
27,18832,12314,1,1.235715284736311
28,15958,10473,1,1.0584040919170212
29,12116,7938,1,0.8049419846870369
30,17052,11425,1,1.1326842667753647
31,9571,6356,1,0.6308181540744574
32,20550,13607,1,1.374010404083003
33,10528,6854,1,0.7055775196415919
34,19956,13417,1,1.3355902419560954
35,5377,8025,2,0.5318572559348673
36,15887,23629,2,1.5845149249225086
37,10358,15497,2,1.039014368792853
38,13060,19720,2,1.3074333952006283
39,7595,11333,2,0.757569862665445
40,13227,19734,2,1.3186154668787113
41,4957,7592,2,0.4928398052640065
42,6989,10423,2,0.6903638327006885
43,6465,6442,0,0.6444094599932877
44,16160,15849,0,1.60622813033022
45,10754,10635,0,1.075389508438507
46,18480,18518,0,1.8670786435147337
47,7342,7460,0,0.7265011237998771
48,18109,18348,0,1.817414733135481
49,11522,11547,0,1.163404249083125
50,10023,10165,0,1.0235932774185321
51,13876,13819,0,1.3845419840589754
52,10958,10867,0,1.0956785055791698
53,7741,7818,0,0.7644456140726539
54,10484,10664,0,1.0597878266752363
55,7738,7790,0,0.7788802699237339
56,8571,8607,0,0.8524720183827705
57,6723,6687,0,0.6669136438660985
58,7390,7397,0,0.7323559811033784
59,10172,10472,0,1.0338867523270578
60,13466,13508,0,1.342796041319371
61,6865,6763,0,0.6819712817510442
62,8896,8951,0,0.8923514188055774
63,5264,5137,0,0.5121054374756785
64,21623,14482,1,1.443223796384744
65,28474,19130,1,1.9036418636305725
66,18450,12301,1,1.2311001465773757
67,34199,22727,1,2.271052230943245
68,21262,14113,1,1.4078489250744994
69,20682,13900,1,1.387463616912461
70,21599,14275,1,1.4232999025328361
71,18680,12157,1,1.231980633183975
72,9218,9325,0,0.9329507609439267
73,11163,11145,0,1.1149889151361594
74,13206,13234,0,1.311760966869599
75,10430,10648,0,1.0497343938505417
76,13319,13125,0,1.3169714937646564
77,6931,7049,0,0.6989650219206887
78,7948,7905,0,0.7945275442222189
79,5789,5728,0,0.5854158394382134
80,9238,9154,0,0.9184195874141082
81,10251,10257,0,1.027021801748152
82,7000,6942,0,0.7006067908602389
83,10936,10823,0,1.084107227164044
84,10377,10518,0,1.0438195649675703
85,12771,12953,0,1.2874086552843147
86,7049,7005,0,0.7004537862965049
87,20152,20511,0,2.0353690057260367
88,8091,7952,0,0.8103297936510641
89,11777,11637,0,1.1750705969580952
90,7733,7735,0,0.7682009227996575
91,9234,9280,0,0.9201917314414546
92,7438,7300,0,0.7383007399239215
93,11138,11052,0,1.0992269228427036
94,11757,11546,0,1.1710509963858382
95,10198,10362,0,1.0329903035777828
96,10717,10753,0,1.0730713547382764
97,5978,5966,0,0.5917873765049835
98,5793,5907,0,0.5794480942877833
99,8335,8430,0,0.8500533117784355
100,18747,18715,0,1.867964944450769
101,9584,9413,0,0.958369029343368
102,8776,8692,0,0.8684303020597881
103,15987,10676,1,1.0700934107064346
104,10323,6743,1,0.6800635233413114
105,17014,11200,1,1.1263318605512047
106,10835,7227,1,0.7171786723609006
107,18585,12621,1,1.2652002736455987
108,28552,19258,1,1.9197922942546206
109,7271,7170,0,0.7154283898053548
110,11572,11292,0,1.150876443401333
111,13158,13180,0,1.3283923158730562
112,14162,14275,0,1.4089807102720238
113,12148,18150,2,1.2057789063780657
114,12012,17956,2,1.1975846472616138
115,4609,7074,2,0.4682204248569223
116,10892,16456,2,1.0939706983747794
117,12330,18781,2,1.2421448263035932
118,14728,22432,2,1.4877425946866656
119,7451,11058,2,0.7381451049538212
120,7829,11793,2,0.7916286134295314
121,16991,25369,2,1.6977360052911115
122,6920,10224,2,0.6846590675954835
123,18031,27230,2,1.8054245520740355
124,8825,13225,2,0.8831719305808067
125,11535,17181,2,1.146710536211611
126,10425,15464,2,1.0446332503806592
127,6349,9796,2,0.639420731095474
128,9986,14908,2,1.0020481041243372
129,11278,16916,2,1.1346329782601743
130,13006,19659,2,1.3123541204924454
131,13391,20042,2,1.3380545566920081
132,6135,9226,2,0.6103985260320918
133,8634,13112,2,0.8765144667981594
134,6370,9532,2,0.6350214568386905
135,11742,18014,2,1.183935328596539
136,8096,12111,2,0.8022079555482015
137,8929,13562,2,0.9008903873952826
138,13852,20393,2,1.3812098585208916
