,buyer,seller,state,Z
0,6857,6667,0,0.6835977375718918
1,18701,12662,1,1.252542766454802
2,4937,4969,0,0.4900593055179481
3,12199,11798,0,1.2038540399686857
4,10486,15690,2,1.048906199309877
5,15529,10138,1,1.0207883320215267
6,6489,6399,0,0.6506048446306933
7,9107,6087,1,0.6117707481406733
8,9816,9651,0,0.9716716004219258
9,12628,12606,0,1.2563055004601063
10,6102,6158,0,0.6148183354001499
11,8077,12306,2,0.8114843171539138
12,16513,24658,2,1.6509287309728462
13,7632,7622,0,0.7590781171351352
14,5434,5329,0,0.5316486655859294
15,12659,12630,0,1.2625794040718874
16,9769,9827,0,0.9831169673007261
17,10585,10524,0,1.05652543396131
18,9842,15004,2,1.002669768354342
19,8882,13503,2,0.9010570956562465
20,7927,5271,1,0.5320637290162747
21,19369,12855,1,1.2796063691526958
22,9232,13748,2,0.9264475490211782
23,10349,15654,2,1.0398526252728395
24,7221,10745,2,0.7139781639742262
25,11884,17761,2,1.1907346086289328
26,7802,7669,0,0.7761606558810621
27,11471,11359,0,1.1270739589585705
28,13789,9262,1,0.9200965980020384
29,13392,13319,0,1.3275727760557996
30,14164,13987,0,1.4010939881875322
31,7862,7650,0,0.7688887479915741
32,8880,8831,0,0.8904211089212173
33,10692,10765,0,1.0750718097734675
34,11707,11701,0,1.1666489995847549
35,11151,11243,0,1.1300493742864024
36,6268,6335,0,0.6351734967027546
37,10562,10563,0,1.055369837733869
38,8555,8288,0,0.8458941142149263
39,10454,10466,0,1.0370496347617526
40,9277,9358,0,0.9401020664522872
41,11724,11722,0,1.1709564062205153
42,6915,6804,0,0.6831938653232364
43,12068,8161,1,0.8181354934331206
44,16462,16319,0,1.6350910130251224
45,25202,17176,1,1.7034633498465692
46,8465,8347,0,0.8424276949942502
47,13497,13619,0,1.3489436229116902
48,7484,11135,2,0.7389718655268251
49,10313,10353,0,1.0443647590645708
50,8310,8204,0,0.8220862791663444
51,8343,8149,0,0.8090661623100075
52,6146,6455,0,0.6317162685742899
53,13727,9220,1,0.9197688942810301
54,15358,15555,0,1.5418515848288654
55,11623,11672,0,1.166959515453828
56,17676,26748,2,1.763998003300953
57,19876,12890,1,1.303468775124001
58,27974,18396,1,1.8632207637580154
59,17332,25668,2,1.7277484469437965
60,13640,20102,2,1.350118838847683
